,PostTitle,Version,PostDate,GameTitle,GameHeader,GameInfo,FamilyA,FamilyB,FamilyAInfo,FamilyBInfo
1178,“Family Feud” 9/21/17,Standard,2017-09-21,"G1: Ramseys (BAL, MD)(Quinton, Shannon, Mark-Anthony, Nicole & Freddy) v. Majkozaks",G1,,Ramseys ,Majkozaks,"['(BAL, MD)', '(Quinton, Shannon, Mark-Anthony, Nicole & Freddy)']",
1179,“Family Feud” 9/21/17,Standard,2017-09-21,"G2: Noyolas (OAK)(Sal, Jenny, Mia, Sterling & Kathia) v. Carlsons",G2,,Noyolas ,Carlsons,"['(OAK)', '(Sal, Jenny, Mia, Sterling & Kathia)']",
1180,“Family Feud” 10/1/15,Standard,2015-10-01,"G1: Wards (Naomi, Roman, Valerie, Ronnie & Ron) v. Nelsons (Ryan, Angela, Joelle, Travis & Andrew)",G1,,Wards ,Nelsons ,"['(Naomi, Roman, Valerie, Ronnie & Ron)']","['(Ryan, Angela, Joelle, Travis & Andrew)']"
1181,“Family Feud” 10/1/15,Standard,2015-10-01,"G2: Washburns v. Henrys (Angie, Jack, Mike, David & Velvet)",G2,,Washburns,Henrys ,,"['(Angie, Jack, Mike, David & Velvet)']"
1182,“Family Feud” 9/20/17,Standard,2017-09-20,"G1: Jacksons (DET)(David, David Jr., Ingrid, Lloyd & Pam) v. Majkozaks",G1,,Jacksons ,Majkozaks,"['(DET)', '(David, David Jr., Ingrid, Lloyd & Pam)']",
1183,“Family Feud” 9/20/17,Standard,2017-09-20,"G2: Smiths (DAL)(Anndria, Ethel, Shundrekia, Brian & Huey) v. Carlsons",G2,,Smiths ,Carlsons,"['(DAL)', '(Anndria, Ethel, Shundrekia, Brian & Huey)']",
1184,“Family Feud” 9/30/15,Standard,2015-09-30,"CG: Coxes v. Siolidises (Jen, Chrissa, Ilio, Gloria & Niko)",CG,,Coxes,Siolidises ,,"['(Jen, Chrissa, Ilio, Gloria & Niko)']"
1185,“Family Feud” 9/30/15,Standard,2015-09-30,"G2: Washburns (Youlanda, Shamara, Satin, Brookelyn & Becky) v. Hickses",G2,,Washburns ,Hickses,"['(Youlanda, Shamara, Satin, Brookelyn & Becky)']",
1186,“Family Feud” 9/19/17,Standard,2017-09-19,"G1: Picketts v. Majkozaks (MIN)(Matt, Tom, Joe, Rob & John)",G1,,Picketts,Majkozaks ,,"['(MIN)', '(Matt, Tom, Joe, Rob & John)']"
1187,“Family Feud” 9/19/17,Standard,2017-09-19,"G2: Hammonds v. Carlsons (Marietta)(Cody, Coray, Cash, Tony & Kathy)",G2,,Hammonds,Carlsons ,,"['(Marietta)', '(Cody, Coray, Cash, Tony & Kathy)']"
1188,“Family Feud” 9/29/15,Standard,2015-09-29,"G1: Coxes v. McDonalds (Corey, Courtney, Tamaria, Tuniya & Tanisa)",G1,,Coxes,McDonalds ,,"['(Corey, Courtney, Tamaria, Tuniya & Tanisa)']"
1189,“Family Feud” 9/29/15,Standard,2015-09-29,G2: Barons v. Hickses,G2,,Barons,Hickses,,
1190,“Family Feud” 9/18/17,Standard,2017-09-18,"G1: Picketts v. Moores (DAL)(Chris, Shae, Rachel, Jen & Kevin)",G1,,Picketts,Moores ,,"['(DAL)', '(Chris, Shae, Rachel, Jen & Kevin)']"
1191,“Family Feud” 9/18/17,Standard,2017-09-18,"G2: Hammonds (Salt Lake City)(Garet, Keri, Braden, Erric & Ashleigh) v. Chamberses",G2,,Hammonds ,Chamberses,"['(Salt Lake City)', '(Garet, Keri, Braden, Erric & Ashleigh)']",
1192,“Family Feud” 9/28/15,Standard,2015-09-28,"G1: Coxes v. Gaineses (Tiesha, Danielle, Corey, Queen & Rasheedah)",G1,,Coxes,Gaineses ,,"['(Tiesha, Danielle, Corey, Queen & Rasheedah)']"
1193,“Family Feud” 9/28/15,Standard,2015-09-28,"G2: Barons (Sabina, Magalie, Nadege, Natacha & Yanick) v. Barriballs",G2,,Barons ,Barriballs,"['(Sabina, Magalie, Nadege, Natacha & Yanick)']",
1194,“Family Feud” 9/15/17,Standard,2017-09-15,"G1: Picketts (Chester, PA)(Zakiyyah, John, Lindsay, Paul & Halaina) v. Salehzadehs",G1,,Picketts ,Salehzadehs,"['(Chester, PA)', '(Zakiyyah, John, Lindsay, Paul & Halaina)']",
1195,“Family Feud” 9/15/17,Standard,2017-09-15,"CG: Masseys v. Chamberses (Little Rock)(Erin, Fredarick, Erica, Emily & Earl)",CG,,Masseys,Chamberses ,,"['(Little Rock)', '(Erin, Fredarick, Erica, Emily & Earl)']"
1196,“Family Feud” 9/25/15,Standard,2015-09-25,"G1: Coxes v. Larrys (Horace, Ebonee, Valerie, Anne & Francine)",G1,,Coxes,Larrys ,,"['(Horace, Ebonee, Valerie, Anne & Francine)']"
1197,“Family Feud” 9/25/15,Standard,2015-09-25,CG: Rematch of last night’s G2,CG,,Rematch of last night’s,,,
1198,“Family Feud” 9/14/17,Standard,2017-09-14,"G1: Halls v. Salehzadehs (ATL)(Jennifer, Ebbie, Mina, Jorge & Iden)",G1,,Halls,Salehzadehs ,,"['(ATL)', '(Jennifer, Ebbie, Mina, Jorge & Iden)']"
1199,“Family Feud” 9/14/17,Standard,2017-09-14,G2: Masseys v. Griffins,G2,,Masseys,Griffins,,
1200,“Family Feud” 9/24/15,Standard,2015-09-24,"G1: Coxes (Beth, Bryan, Crystal, Suzanne & Larry) v. Tuckers",G1,,Coxes ,Tuckers,"['(Beth, Bryan, Crystal, Suzanne & Larry)']",
1201,“Family Feud” 9/24/15,Standard,2015-09-24,"G2: Dockses v. Barriballs (Dave, Shiela, Mike, Sean & Casey)",G2,,Dockses,Barriballs ,,"['(Dave, Shiela, Mike, Sean & Casey)']"
1202,“Family Feud” 9/13/17,Standard,2017-09-13,"G1: Halls (MIN)(Torrion, Windlan, Sydney, Darrin & Jaeson) v. Roccos",G1,,Halls ,Roccos,"['(MIN)', '(Torrion, Windlan, Sydney, Darrin & Jaeson)']",
1203,“Family Feud” 9/13/17,Standard,2017-09-13,"G2: Masseys v. Meltons (Upper Marlboro, MD)(Natalie, Nichole, Lafayette, Sharday & Tiffany)",G2,,Masseys,Meltons ,,"['(Upper Marlboro, MD)', '(Natalie, Nichole, Lafayette, Sharday & Tiffany)']"
1204,“Family Feud” 9/23/15,Standard,2015-09-23,"G1: Kargs (Joe, Dan, Mary, Stephanie & Jim) v. Tuckers",G1,,Kargs ,Tuckers,"['(Joe, Dan, Mary, Stephanie & Jim)']",
1205,“Family Feud” 9/23/15,Standard,2015-09-23,"G2: Dockses v. Hickses (Jody, Kenyala, Faye, Kristi & Derrick)",G2,,Dockses,Hickses ,,"['(Jody, Kenyala, Faye, Kristi & Derrick)']"
1206,“Family Feud” 9/12/17,Standard,2017-09-12,"G1: Beards v. Roccos (New Britain, CT)(Leigh, Mark, Debbie, Sanyo & Matt)",G1,,Beards,Roccos ,,"['(New Britain, CT)', '(Leigh, Mark, Debbie, Sanyo & Matt)']"
1207,“Family Feud” 9/12/17,Standard,2017-09-12,"G2: Masseys v. Carters (DET)(Gabe, Shammah, Jacob, Ryand & Robert)",G2,,Masseys,Carters ,,"['(DET)', '(Gabe, Shammah, Jacob, Ryand & Robert)']"
1208,“Family Feud” 9/22/15,Standard,2015-09-22,"G1: Schoepfs (Shelley, Ann, Diane, Leigha & Vanessa) v. Tuckers",G1,,Schoepfs ,Tuckers,"['(Shelley, Ann, Diane, Leigha & Vanessa)']",
1209,“Family Feud” 9/22/15,Standard,2015-09-22,"G2: Dockses v. Pierros (Joanna, Anthony, Chris, Nick & Jeanne)",G2,,Dockses,Pierros ,,"['(Joanna, Anthony, Chris, Nick & Jeanne)']"
1210,“Family Feud”- 19TH S.P.,Standard,2022-12-19,"G1: Beards v. Wittstrucks (Plano)(Emily, Megan, Alli, Nancy & Gary)",G1,,Beards,Wittstrucks ,,"['(Plano)', '(Emily, Megan, Alli, Nancy & Gary)']"
1211,“Family Feud”- 19TH S.P.,Standard,2022-12-19,"G2: Masseys (Canton, GA)(Anna, Gwen, Alex, Chris & Dennis) v. Stewarts (ATL)(Jennifer, Jerica, Kendra, Charlie & Percy)",G2,,Masseys ,Stewarts ,"['(Canton, GA)', '(Anna, Gwen, Alex, Chris & Dennis)']","['(ATL)', '(Jennifer, Jerica, Kendra, Charlie & Percy)']"
1212,“Family Feud” 9/21/15,Standard,2015-09-21,"CG: Fabianos v. Tuckers (Michael, Anitra, Gary, Tyson & Mary)",CG,,Fabianos,Tuckers ,,"['(Michael, Anitra, Gary, Tyson & Mary)']"
1213,“Family Feud” 9/21/15,Standard,2015-09-21,"G2: Dockses (Michael, Vernon, Eeka, Runako & Louis) v. Barretts",G2,,Dockses ,Barretts,"['(Michael, Vernon, Eeka, Runako & Louis)']",
1214,“Celebrity Family Feud” 8/27,Celebrity,2022-08-27,"G1: Masseys (Kyle, Christopher, Jonny “Billy” Walker Smith, Jr., Angel & Rukiya Mathis (Starkey Hearing Foundation) v. Garths (Jennie, David Abrams, Lola Ray  Facinelli, Carolyn & Chuck Vernon Parker)(American Heart Assoc.)",G1,,Masseys ,Garths ,"['(Kyle, Christopher, Jonny “Billy” Walker Smith, Jr., Angel & Rukiya Mathis ', '(Starkey Hearing Foundation)']","['(Jennie, David Abrams, Lola Ray  Facinelli, Carolyn & Chuck Vernon Parker)', '(American Heart Assoc.)']"
1215,“Celebrity Family Feud” 8/27,Celebrity,2022-08-27,"G2:  Niemanns (Jerrod, Morgan Patek, Joseph Aaron, Amy Jo Stelzer &  Julie Renee Schults)(USO) v. Brices (Lee, Lewis, Felicia Watkins, James  “Houston” Hicks & Jefferson “Jeca” Nyborg)(The Folds of Honor)",G2,,Niemanns ,Brices ,"['(Jerrod, Morgan Patek, Joseph Aaron, Amy Jo Stelzer &  Julie Renee Schults)', '(USO)']","['(Lee, Lewis, Felicia Watkins, James  “Houston” Hicks & Jefferson “Jeca” Nyborg)', '(The Folds of Honor)']"
1216,“Celebrity Family Feud” 8/6,Celebrity,2022-08-06,"G1:  “Bachelors” (CreatiVets)(Wells Adams, Daniel Maguire, Luke Pell, Robert  Graham & Chase McNary) v. “Bachelorettes” (FosterMore)(Jubilee  Sharpe, Olivia Caridi, Lace Morris, Amanda Stanton & Caila Quinn)",G1,,“Bachelors” ,“Bachelorettes” ,"['(CreatiVets)', '(Wells Adams, Daniel Maguire, Luke Pell, Robert  Graham & Chase McNary)']","['(FosterMore)', '(Jubilee  Sharpe, Olivia Caridi, Lace Morris, Amanda Stanton & Caila Quinn)']"
1217,“Celebrity Family Feud” 8/6,Celebrity,2022-08-06,"G2:  Lees (U.S. Fund for UNICEF)(Sandra, Danielle Summer Mark, Kimber Lee  Gaskill, Jason Bryce Gaskill & Jeffrey Otto Feigenheimer) v.  Thompsons (Michael J. Fox Foundation for Parkinson’s Research)(Lea,  Shannon Katona, Barry, Colleen Goodrich & Andrew)",G2,,Lees ,Thompsons ,"['(U.S. Fund for UNICEF)', '(Sandra, Danielle Summer Mark, Kimber Lee  Gaskill, Jason Bryce Gaskill & Jeffrey Otto Feigenheimer)']","['(Michael J. Fox Foundation for Parkinson’s Research)', '(Lea,  Shannon Katona, Barry, Colleen Goodrich & Andrew)']"
1218,“Celebrity Family Feud”- PREMIERE OF CURRENT VERSION,Celebrity,2017-07-29,"G1 M-U:  Braxtons (Lupus LA)(Toni, Tamar, Trina, Towanda & Traci) v.  Andersons (Watts/Willowbrook Boys & Girls Club)(Anthony, Doris  Bowman, Derrick Bowman, Denice Whitehurst & Carol Hubbard)",G1 M-U,,Braxtons ,Andersons ,"['(Lupus LA)', '(Toni, Tamar, Trina, Towanda & Traci)']","['(Watts/Willowbrook Boys & Girls Club)', '(Anthony, Doris  Bowman, Derrick Bowman, Denice Whitehurst & Carol Hubbard)']"
1219,“Celebrity Family Feud”- PREMIERE OF CURRENT VERSION,Celebrity,2017-07-29,"G2 M-U:  Potters (Jean Marie House)(Monica, Jessica Brokaw, Brigette  Brokaw-Corcoran, Nancy Brokaw & Kerry Brokaw) v. Stones (Creative  Visions)(Curtis, Lindsay Price, Bill Price, Diane Price & Bryan  Price)",G2 M-U,,Potters ,Stones ,"['(Jean Marie House)', '(Monica, Jessica Brokaw, Brigette  Brokaw-Corcoran, Nancy Brokaw & Kerry Brokaw)']","['(Creative  Visions)', '(Curtis, Lindsay Price, Bill Price, Diane Price & Bryan  Price)']"
1220,“Celebrity Family Feud” 7/23,Celebrity,2022-07-23,"G1 M-U:  Funny Guys (The Bob Woodruff Foundation)(Paul Scheer, Horatio Sanz,  Adam Pally, John Gemberling & Eugene Cordero) v. Funny Gals (Planned  Parenthood)(June Diane Raphael, Andrea Savage, Kristen Schaal, Nicole  Byer & Carla Gallo)",G1 M-U,,Funny Guys ,Funny Gals ,"['(The Bob Woodruff Foundation)', '(Paul Scheer, Horatio Sanz,  Adam Pally, John Gemberling & Eugene Cordero)']","['(Planned  Parenthood)', '(June Diane Raphael, Andrea Savage, Kristen Schaal, Nicole  Byer & Carla Gallo)']"
1221,“Celebrity Family Feud” 7/23,Celebrity,2022-07-23,"G2:  Milians (Hands4Hope LA)(Christina, Carmen, Danielle, Elizabeth &  Luciano Don Floressanti) v. Andersons (Basic Needs Inc. of South  Washington County D/B/A Stone Soup Thrift Shop)(Louie, Nettie, Jim,  James Jr. & Valerie)",G2,,Milians ,Andersons ,"['(Hands4Hope LA)', '(Christina, Carmen, Danielle, Elizabeth &  Luciano Don Floressanti)']","['(Basic Needs Inc. of South  Washington County D/B/A Stone Soup Thrift Shop)', '(Louie, Nettie, Jim,  James Jr. & Valerie)']"
1222,“Celebrity Family Feud” 7/16,Celebrity,2022-07-16,"G1: Tysons (STRIVE International)(Neil, Miranda, Travis, Monique Fortune & Alice Young)(VB) v. Foxes (together1heart)(Rick, Jeanene Marie, Ethan Marshall Edwards, Neriah Davis & Kyle)",G1,,Tysons ,Foxes ,"['(STRIVE International)', '(Neil, Miranda, Travis, Monique Fortune & Alice Young)', '(VB)']","['(together1heart)', '(Rick, Jeanene Marie, Ethan Marshall Edwards, Neriah Davis & Kyle)']"
1223,“Celebrity Family Feud” 7/16,Celebrity,2022-07-16,"G2:  Girl Group (Girls Inc.)(Carnie Wilson, Terry Ellis, Sabrina Bryan,  Robin Antin & Kiely Williams) v. Boy Band (Prostate Cancer  Foundation)(Nick Lachey, Joey Fatone, Nathan Morris, Howie D. &  Chris Kirkpatrick)",G2,,Girl Group ,Boy Band ,"['(Girls Inc.)', '(Carnie Wilson, Terry Ellis, Sabrina Bryan,  Robin Antin & Kiely Williams)']","['(Prostate Cancer  Foundation)', '(Nick Lachey, Joey Fatone, Nathan Morris, Howie D. &  Chris Kirkpatrick)']"
1224,“Family Feud” 5/5/11,Standard,2011-05-05,"CG: Saulniers (Marc, Nicole, Greg, Michele & Daniele) v. Reyeses",CG,,Saulniers ,Reyeses,"['(Marc, Nicole, Greg, Michele & Daniele)']",
1225,“Family Feud” 1/28/14,Standard,2014-01-28,"G1: Townsends v. Gowlands (Nano, Tori, Deanna, Jason & Kim)",G1,,Townsends,Gowlands ,,"['(Nano, Tori, Deanna, Jason & Kim)']"
1226,“Family Feud” 1/28/14,Standard,2014-01-28,"G2: Tillmans (Derrick, Dana, Katrece, Rolanda & Shemika) v. Goodpasters",G2,,Tillmans ,Goodpasters,"['(Derrick, Dana, Katrece, Rolanda & Shemika)']",
1227,“Celebrity Family Feud” 7/9,Celebrity,2022-07-09,"G1:  MLB Legends (MLB Charities)(Ozzie Smith, Harold Reynolds, Prince  Fielder, Kevin Millar & Pedro Martinez) v. NBA Legends (MENTOR: The  National Mentoring Partnership)(James Worthy, Robert Horry, “Muggsy”  Bogues, Gary Payton & Horace Grant)",G1,,MLB Legends ,NBA Legends ,"['(MLB Charities)', '(Ozzie Smith, Harold Reynolds, Prince  Fielder, Kevin Millar & Pedro Martinez)']",['(MENTOR']
1228,“Celebrity Family Feud” 7/9,Celebrity,2022-07-09,"G2:  NFLPA Legends (Professional Athletes Foundation)(Marshall Faulk, Andre  Reed, Rod Woodson, Anthony Munoz & Derrick Brooks) v. NFLPA  All-Stars (Active Minds)(Le’Veon Bell, DeAndre Hopkins, Patrick  Peterson, Joe Thomas & Derrick Johnson)",G2,,NFLPA Legends ,NFLPA  All-Stars ,"['(Professional Athletes Foundation)', '(Marshall Faulk, Andre  Reed, Rod Woodson, Anthony Munoz & Derrick Brooks)']","['(Active Minds)', '(Le’Veon Bell, DeAndre Hopkins, Patrick  Peterson, Joe Thomas & Derrick Johnson)']"
1229,“Family Feud” 1/8/13,Standard,2013-01-08,"$160K CHAMPIONSHIP: Wooleys v. Hutchinsons (remember, FM was NOT played & the game was played to 400)",$160K CHAMPIONSHIP,,Wooleys,Hutchinsons ,,"['(remember, FM was NOT played & the game was played to 400)']"
1230,“Family Feud” 1/7/13,Standard,2013-01-07,SF #2: Speegles v. Wooleys,SF #2,,Speegles,Wooleys,,
1231,“Family Feud” 1/4/13,Standard,2013-01-04,"M-U: Wooleys v. Calonges (Beth, Joe, Billy, Caitlin & Rachel)",M-U,,Wooleys,Calonges ,,"['(Beth, Joe, Billy, Caitlin & Rachel)']"
1232,“Family Feud” 1/3/13,Standard,2013-01-03,"M-U: Speegles v. Tolberts (Asya, Denise, Willie, Christine & Sonja)",M-U,,Speegles,Tolberts ,,"['(Asya, Denise, Willie, Christine & Sonja)']"
1233,“Family Feud” 1/2/13,Standard,2013-01-02,SF #1: Ritchies v. Hutchinsons,SF #1,,Ritchies,Hutchinsons,,
1234,“Family Feud” 1/1/13,Standard,2013-01-01,M-U: Hutchinsons v. Rioses,M-U,,Hutchinsons,Rioses,,
1235,“Family Feud” 12/31/12,Standard,2012-12-31,"M-U: Ritchies v. Joneses (Arin, Alexis, Chauvon, Ashley & Madeline)",M-U,,Ritchies,Joneses ,,"['(Arin, Alexis, Chauvon, Ashley & Madeline)']"
1236,“Family Feud” 2/19/15,Standard,2015-02-19,"G1: Duncans (Angie, Harald, Jeff, Debra & Amy) v. Patels",G1,,Duncans ,Patels,"['(Angie, Harald, Jeff, Debra & Amy)']",
1237,“Family Feud” 2/19/15,Standard,2015-02-19,"G2: Speers (Brent, Claire, Patrick, Frank & Janet) v. Cedenos",G2,,Speers ,Cedenos,"['(Brent, Claire, Patrick, Frank & Janet)']",
1238,“Family Feud” 5/20/14,Standard,2014-05-20,"G1: Browns v. Backuses (Jared, Cathy, Jim, Jim Jr. & Jason)",G1,,Browns,Backuses ,,"['(Jared, Cathy, Jim, Jim Jr. & Jason)']"
1239,“Family Feud” 5/20/14,Standard,2014-05-20,"G2: Stewarts v. Likenses (Belva, Chris, Jane, Carol & Rachel)",G2,,Stewarts,Likenses ,,"['(Belva, Chris, Jane, Carol & Rachel)']"
1240,“Family Feud” 10/28/14,Standard,2014-10-28,"G1: Gardners v. Legettes (Shantavia, Loretha, Lonnitha, Xavier & Lonnie)",G1,,Gardners,Legettes ,,"['(Shantavia, Loretha, Lonnitha, Xavier & Lonnie)']"
1241,“Family Feud” 10/28/14,Standard,2014-10-28,"CG: Reeds v. Willises (Marpassa, Ronald, Scott, Holli & Imbiss)",CG,,Reeds,Willises ,,"['(Marpassa, Ronald, Scott, Holli & Imbiss)']"
1242,“Family Feud” 10/27/14,Standard,2014-10-27,"G1: Gardners (Lorie, Jimmy, Kathy, Kristi & Jeffrey) v. Motts",G1,,Gardners ,Motts,"['(Lorie, Jimmy, Kathy, Kristi & Jeffrey)']",
1243,“Family Feud” 10/27/14,Standard,2014-10-27,"G2: Reeds v. Kellys (Ally, Joey, Amanda, Patty & Neal)",G2,,Reeds,Kellys ,,"['(Ally, Joey, Amanda, Patty & Neal)']"
1244,“Family Feud” 5/7/14,Standard,2014-05-07,"G1: Kellys (Patricia, Gabbie, George, Tracy & Dwayne) v. Rocchis",G1,,Kellys ,Rocchis,"['(Patricia, Gabbie, George, Tracy & Dwayne)']",
1245,“Family Feud” 5/7/14,Standard,2014-05-07,"CG: Lennears (Laya, Fred, Leland, Leya & Jacki) v. Sasses",CG,,Lennears ,Sasses,"['(Laya, Fred, Leland, Leya & Jacki)']",
1246,“Family Feud” 5/6/14,Standard,2014-05-06,"G1: Belfords v. Rocchis (Jo-Ann, Lisa, Alex, Joe & Mike)",G1,,Belfords,Rocchis ,,"['(Jo-Ann, Lisa, Alex, Joe & Mike)']"
1247,“Family Feud” 5/6/14,Standard,2014-05-06,G2: Browns v. Sasses,G2,,Browns,Sasses,,
1248,“Celebrity Family Feud” 6/25,Celebrity,2022-06-25,"G1:  Harvey Boys (Morehouse College)(Benjamin Troy Raymond, Kareem Vincent  Patrick Hawthorne, Marjorie, Jason & Broderick Stephen, Jr.) v.  Harvey Girls (Spelman College)(Karli Raymond, Morgan Janel Hawthorne,  Lori Alexandria, Brandi Lee & Doris Bridges)",G1,,Harvey Boys ,Harvey Girls ,"['(Morehouse College)', '(Benjamin Troy Raymond, Kareem Vincent  Patrick Hawthorne, Marjorie, Jason & Broderick Stephen, Jr.)']","['(Spelman College)', '(Karli Raymond, Morgan Janel Hawthorne,  Lori Alexandria, Brandi Lee & Doris Bridges)']"
1249,“Celebrity Family Feud” 6/25,Celebrity,2022-06-25,"G2:  Sampsons (University of Virginia Health Foundation)(Ralph, Patrice  Ablack, Ralph Lee III, Anna Aleize & Robert Alan) v. Abdul-Jabbars  (Skyhook Foundation)(Kareem, Adam, Rose-Anne, Dr. Amir & Thomas J.  Swann)",G2,,Sampsons ,Abdul-Jabbars  ,"['(University of Virginia Health Foundation)', '(Ralph, Patrice  Ablack, Ralph Lee III, Anna Aleize & Robert Alan)']","['(Skyhook Foundation)', '(Kareem, Adam, Rose-Anne, Dr. Amir & Thomas J.  Swann)']"
1250,“Family Feud” 5/13/11,Standard,2011-05-13,"CG: Donaldsons v. Meltons (Syberina, Rene, James, Fitzgerald & Wanda)",CG,,Donaldsons,Meltons ,,"['(Syberina, Rene, James, Fitzgerald & Wanda)']"
1251,“Family Feud” 5/12/11,Standard,2011-05-12,"M-U: Donaldsons v. Hirschs (Nancy, Liv, Greg, Dagmar & Dustin)",M-U,,Donaldsons,Hirschs ,,"['(Nancy, Liv, Greg, Dagmar & Dustin)']"
1252,“Family Feud” 5/11/11,Standard,2011-05-11,"M-U: Donaldsons v. Pratts (Jon Sr., Jon Jr., Jay, Dean & Dexter)",M-U,,Donaldsons,Pratts ,,"['(Jon Sr., Jon Jr., Jay, Dean & Dexter)']"
1253,“Family Feud” 5/10/11,Standard,2011-05-10,"M-U: Donaldsons v. Perrymans (Valarie, Kawanis, Corey, Mary & Carolyn)",M-U,,Donaldsons,Perrymans ,,"['(Valarie, Kawanis, Corey, Mary & Carolyn)']"
1254,“Family Feud” 5/9/11,Standard,2011-05-09,"M-U: Donaldsons (Bob, Karen, Amy, Scott & Rachael) v. Connors",M-U,,Donaldsons ,Connors,"['(Bob, Karen, Amy, Scott & Rachael)']",
1255,“Family Feud” 9/23/14,Standard,2014-09-23,"G1: Eggeruds (Joe, Lyndsey, Lauren, Jillian & Teresa) v. Woodlands",G1,,Eggeruds ,Woodlands,"['(Joe, Lyndsey, Lauren, Jillian & Teresa)']",
1256,“Family Feud” 9/23/14,Standard,2014-09-23,G2: Siureks v. Browns,G2,,Siureks,Browns,,
1257,“Family Feud” 9/19/14,Standard,2014-09-19,"G1: O’Donoghues v. Watkinses (Ashlyn, Charles, Trent, Mike & Leah)",G1,,O’Donoghues,Watkinses ,,"['(Ashlyn, Charles, Trent, Mike & Leah)']"
1258,“Family Feud” 9/19/14,Standard,2014-09-19,"G2: Siureks (Deleta, Carl, Steve, Jen & Brandon) v. McKissics",G2,,Siureks ,McKissics,"['(Deleta, Carl, Steve, Jen & Brandon)']",
1259,“Family Feud” 5/15/15,Standard,2015-05-15,"G1: Prados v. Ayerses (Tishannah, Charlene, Victor, Mike & Toledo)",G1,,Prados,Ayerses ,,"['(Tishannah, Charlene, Victor, Mike & Toledo)']"
1260,“Family Feud” 5/15/15,Standard,2015-05-15,"G2: Krals v. Flowerses (Yolanda, Richie, Vonnetta, Tijuana & Dominique)",G2,,Krals,Flowerses ,,"['(Yolanda, Richie, Vonnetta, Tijuana & Dominique)']"
1261,“Family Feud” 2/20/15,Standard,2015-02-20,"G1: Duncans v. McClains (Faith, Cassandra, Simone, Sandra & Crystal)",G1,,Duncans,McClains ,,"['(Faith, Cassandra, Simone, Sandra & Crystal)']"
1262,“Family Feud” 2/20/15,Standard,2015-02-20,"G2: Reickses (Sarah, Lisa, Rafael, Beth & Mike) v. Cedenos",G2,,Reickses ,Cedenos,"['(Sarah, Lisa, Rafael, Beth & Mike)']",
1263,“Family Feud” 11/25/15,Standard,2015-11-25,"G1: Leatherwoods (Beth, Terry, Tripp, Rebecca & Sabra) v. Brawleys",G1,,Leatherwoods ,Brawleys,"['(Beth, Terry, Tripp, Rebecca & Sabra)']",
1264,“Family Feud” 11/25/15,Standard,2015-11-25,"G2: Cloweses v. Lynchs (Jesslynn, Matthew, Anthony, Adam & Michael)",G2,,Cloweses,Lynchs ,,"['(Jesslynn, Matthew, Anthony, Adam & Michael)']"
1265,“Family Feud” 11/24/15,Standard,2015-11-24,"G1: Schianos (Anthony, Maria, Justina, Justin & Adam) v. Brawleys",G1,,Schianos ,Brawleys,"['(Anthony, Maria, Justina, Justin & Adam)']",
1266,“Family Feud” 11/24/15,Standard,2015-11-24,"G2: Cloweses v. Moores (Sherrill, Dawn, Kim, Courtney & Terrance)",G2,,Cloweses,Moores ,,"['(Sherrill, Dawn, Kim, Courtney & Terrance)']"
1267,“Celebrity Family Feud” 6/18,Celebrity,2022-06-18,"G1:  Lopezs (George Lopez Foundation)(George, Mayan, Constance Marie, Oscar  de la Hoya & Ray Diaz) v. Longorias (Padres Contra El Cancer)(Eva,  Ana Ortiz, Justin Machado, Amaury Nolasco & Wilmer Valderrama)",G1,,Lopezs ,Longorias ,"['(George Lopez Foundation)', '(George, Mayan, Constance Marie, Oscar  de la Hoya & Ray Diaz)']","['(Padres Contra El Cancer)', '(Eva,  Ana Ortiz, Justin Machado, Amaury Nolasco & Wilmer Valderrama)']"
1268,“Celebrity Family Feud” 6/18,Celebrity,2022-06-18,"G2:  Grahams (World Vision)(Ashley, Linda, Kathryn Ervin, Kia Ervin &  Abigail Ralston) v. Browns (The Motion Picture and Television  Fund)(Yvette, DC, Stacey Bryant Rachelle Jones & Sharon Etheridge)",G2,,Grahams ,Browns ,"['(World Vision)', '(Ashley, Linda, Kathryn Ervin, Kia Ervin &  Abigail Ralston)']","['(The Motion Picture and Television  Fund)', '(Yvette, DC, Stacey Bryant Rachelle Jones & Sharon Etheridge)']"
1269,“Family Feud” 1/27/14,Standard,2014-01-27,"G1: Townsends (Kisha, Janille, Terry, Khalid & Ava) v. Mintons",G1,,Townsends ,Mintons,"['(Kisha, Janille, Terry, Khalid & Ava)']",
1270,“Family Feud” 1/27/14,Standard,2014-01-27,"G2: Mackreys (Debra, Sharon, Deidre, Tracy & Lorraine) v. Goodpasters",G2,,Mackreys ,Goodpasters,"['(Debra, Sharon, Deidre, Tracy & Lorraine)']",
